round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,3269.7353515625,51.23188018798828,7424.883462402344,60.896748,leakyrelu,8,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6530.7861328125,48.93598175048828,6558.9693881225585,56.40923,leakyrelu,8,0.25,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3140.70947265625,52.506980895996094,7149.969832946777,59.14338,leakyrelu,8,0.25,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7714.0068359375,49.1343994140625,6402.249731597901,55.74357,leakyrelu,8,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5528.0029296875,52.47233581542969,7228.615367767334,59.320282,leakyrelu,8,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4155.74951171875,57.724769592285156,6543.832307922364,56.38594,leakyrelu,8,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4767.1201171875,53.29093933105469,7391.3426217041015,60.650883,leakyrelu,8,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3780.981689453125,48.42970657348633,6318.120250030517,54.94212,leakyrelu,8,0.25,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4820.11279296875,48.98593521118164,7272.2562880249025,59.80449,leakyrelu,8,0.25,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5736.21484375,49.74591827392578,6564.967126098632,56.427567,leakyrelu,8,0.25,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11406.0146484375,50.82328796386719,7390.410376098633,59.985783,leakyrelu,8,0.25,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4973.7998046875,50.87544250488281,6662.67206036377,56.933567,leakyrelu,8,0.25,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4960.30517578125,50.6575927734375,7513.521126525879,61.29214,leakyrelu,8,0.25,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8051.6240234375,55.36473846435547,6612.371494140625,56.534172,leakyrelu,8,0.5,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6587.8642578125,62.297752380371094,7177.46110345459,59.925087,leakyrelu,8,0.5,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3337.889892578125,48.687923431396484,6634.813599914551,57.01007,leakyrelu,8,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
