round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5016.1943359375,50.11430740356445,7058.392693359375,57.505447,relu,32,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6267.36181640625,50.917789459228516,6056.880891113281,53.473507,relu,32,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5258.4287109375,65.80162811279297,8097.54039453125,70.65189,relu,32,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5119.3369140625,46.94184112548828,6139.5524086914065,54.21295,relu,32,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6208.3251953125,65.67719268798828,7509.6616435546875,68.01335,relu,32,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4357.98046875,50.93666076660156,6156.0671162109375,54.34858,relu,32,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7118.14404296875,61.71575164794922,7959.614203125,69.989426,relu,32,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5168.0927734375,53.909698486328125,6230.390784179687,54.721077,relu,64,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5207.681640625,51.57564926147461,9312.559744140624,57.043907,relu,64,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5500.0576171875,48.486656188964844,6171.576645507813,53.304943,relu,64,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6109.88623046875,53.012962341308594,9519.297426757812,58.052532,relu,64,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4203.53857421875,48.151893615722656,5879.89435546875,51.91534,relu,64,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6277.966796875,54.925079345703125,10187.494561523437,57.16518,relu,64,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3842.95458984375,47.852928161621094,6138.848418945313,53.84827,relu,64,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5637.6708984375,52.56174087524414,7286.822876953125,56.85737,relu,64,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
