round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,4947.8623046875,47.622344970703125,5905.6530078125,52.58064,relu,32,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7030.548828125,52.8634147644043,6857.55523828125,54.536926,relu,32,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5783.8603515625,53.525577545166016,6057.1973359375,53.734497,relu,32,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7914.1240234375,61.97563552856445,7271.131132324219,56.727036,relu,32,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7970.73828125,68.72740936279297,7136.28240625,68.15518,relu,32,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5038.2919921875,55.166324615478516,6968.290486816406,56.29031,relu,32,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5989.45068359375,51.97115707397461,5947.558167480469,52.80382,relu,32,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4651.2412109375,42.399044036865234,6957.538743652343,55.006474,relu,32,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4609.12109375,48.35899353027344,6015.15473046875,53.869587,relu,64,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6140.38134765625,63.96991729736328,9352.046859375,70.57443,relu,64,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5271.63134765625,47.092655181884766,5906.90491796875,51.5614,relu,64,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4784.87841796875,51.376487731933594,9191.320217773438,58.29578,relu,64,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4625.93017578125,49.8799934387207,6333.323138671875,54.99395,relu,64,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5133.02783203125,52.29288864135742,9612.187241210937,56.658825,relu,64,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5217.1767578125,55.56379318237305,6253.107295898438,54.37988,relu,64,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5284.5185546875,52.0229377746582,9037.752327148437,57.32075,relu,64,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
