round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5014.10595703125,44.81399154663086,6013.0315454101565,52.42433,leakyrelu,32,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6298.17626953125,56.34272766113281,7033.814595703125,56.411507,leakyrelu,32,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5074.646484375,46.7158088684082,5462.746186523437,50.5089,leakyrelu,32,0.25,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6051.53955078125,47.38740921020508,6861.148985351562,55.756107,leakyrelu,32,0.25,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4642.525390625,44.29932403564453,5950.395020507813,52.340057,leakyrelu,32,0.25,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6989.560546875,51.62458419799805,6803.203549804687,55.488224,leakyrelu,32,0.25,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5928.13330078125,54.056846618652344,5824.156962890625,52.411404,leakyrelu,32,0.25,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5498.1552734375,49.463382720947266,7400.646837890625,56.78406,leakyrelu,32,0.25,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4443.341796875,45.75282287597656,5708.949346679688,51.609673,leakyrelu,32,0.5,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5593.4658203125,43.4007682800293,6610.6326918945315,55.143345,leakyrelu,32,0.5,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5323.3935546875,46.766807556152344,5703.709860351562,51.20823,leakyrelu,32,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5625.615234375,52.69538497924805,6601.760708007812,54.807434,leakyrelu,32,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5141.2451171875,45.670066833496094,6023.220914550781,52.784096,leakyrelu,32,0.5,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5598.732421875,48.95448684692383,6928.323875976563,55.98154,leakyrelu,32,0.5,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5306.0390625,49.320064544677734,5552.997412109375,50.65804,leakyrelu,32,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
