round_epochs,loss,custom_mae,val_loss,val_custom_mae,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,label_type,loss_function,lr,monitor_value,optimizer,reduction_metric,samples
1,2.878819750189781,0.84134847,0.31238777458667755,0.48312876,leakyrelu,32,0.5,1,1024,3,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,25.276044888019563,1.7602022,0.3128954530954361,0.48370692,leakyrelu,32,0.5,1,1024,3,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,1.2749592460393906,0.6928105,0.3131922161579132,0.48341608,leakyrelu,32,0.5,1,1024,4,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,3.3741602165102957,0.865856,0.313174567937851,0.48346263,leakyrelu,32,0.5,1,1024,4,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,18.131902535498142,1.5224113,0.31339258444309237,0.48373085,leakyrelu,32,0.5,1,1024,4,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,14.131630251765252,1.4857262,0.15016138595342637,0.29579917,leakyrelu,32,0.5,1,2048,0,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,52.51499270296097,2.572103,0.20276212853193282,0.35353833,leakyrelu,32,0.5,1,2048,0,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,316.1655265455246,5.1862564,0.7537869839668274,0.6897486,leakyrelu,32,0.5,1,2048,0,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,6.078014663040638,1.0236131,0.1615537253022194,0.3125422,leakyrelu,32,0.5,1,2048,1,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,61.119521992444994,2.3926098,0.2058682825565338,0.3712277,leakyrelu,32,0.5,1,2048,1,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2607.503202061653,12.653074,3.3615717182159424,1.7051336,leakyrelu,32,0.5,1,2048,1,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2.8760783559381964,0.8031804,0.2680424975156784,0.43723026,leakyrelu,32,0.5,1,2048,2,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,16.85113396692276,1.4623855,0.2626777702569962,0.43288273,leakyrelu,32,0.5,1,2048,2,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2201.4189087314608,11.226446,0.3349557703733444,0.49133384,leakyrelu,32,0.5,1,2048,2,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2.030335483789444,0.7675,0.29923941349983213,0.4703987,leakyrelu,32,0.5,1,2048,3,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,8.582123597979546,1.1535704,0.31263742089271546,0.48248816,leakyrelu,32,0.5,1,2048,3,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,453.57858322763445,5.9564056,0.3951120661497116,0.52984905,leakyrelu,32,0.5,1,2048,3,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2.372746336311102,0.8183774,0.3123829030990601,0.48319325,leakyrelu,32,0.5,1,2048,4,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,7.745326791405677,1.1526246,0.31268839645385743,0.4830098,leakyrelu,32,0.5,1,2048,4,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,77.98277752041817,2.8819606,0.3131877870559692,0.4840547,leakyrelu,32,0.5,1,2048,4,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,26.596687927722932,1.7289203,0.21663729321956635,0.36585417,leakyrelu,32,0.5,1,4096,0,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,103.35495927762985,3.0623066,0.9182274394035339,0.80084443,leakyrelu,32,0.5,1,4096,0,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,702.5952321748733,7.5067286,2.976760814666748,1.4961853,leakyrelu,32,0.5,1,4096,0,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,32.67131273412704,1.5042007,0.2273193861246109,0.37906346,leakyrelu,32,0.5,1,4096,1,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,663.78875259161,5.5287695,1.3393226141929626,1.030525,leakyrelu,32,0.5,1,4096,1,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,24686.749824587347,30.62229,11.327996543884277,2.7506123,leakyrelu,32,0.5,1,4096,1,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,7.905887228757143,1.0432477,0.2167763602733612,0.37958944,leakyrelu,32,0.5,1,4096,2,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,139.36387271952628,3.1174378,0.35938188290596007,0.50347954,leakyrelu,32,0.5,1,4096,2,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,46532.12535533094,50.57478,38.35474920654297,6.0046563,leakyrelu,32,0.5,1,4096,2,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,5.455363823890686,1.0191082,0.2987684417963028,0.46931386,leakyrelu,32,0.5,1,4096,3,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,90.51004265236854,2.7100465,0.4615830192565918,0.559963,leakyrelu,32,0.5,1,4096,3,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,65182.413843198774,71.55635,11.70986612701416,2.7417445,leakyrelu,32,0.5,1,4096,3,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,5.45218022608757,1.0541742,0.3110761942863464,0.48201624,leakyrelu,32,0.5,1,4096,4,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,27.44572773629427,1.794647,0.31410880863666535,0.48405364,leakyrelu,32,0.5,1,4096,4,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,15123.620307826995,36.049908,5.824248863220215,2.219021,leakyrelu,32,0.5,1,4096,4,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,13.011530039787292,1.2703501,0.15992004051804543,0.30442333,leakyrelu,64,0.25,1,1024,0,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,49.93336593151093,2.3545551,0.2216096789606156,0.3667696,leakyrelu,64,0.25,1,1024,0,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,302.83950406837465,5.2302794,0.7850898283143197,0.74456567,leakyrelu,64,0.25,1,1024,0,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,4.985071251153946,0.92663354,0.17978415325764688,0.3325463,leakyrelu,64,0.25,1,1024,1,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,25.08801759147644,1.7166021,0.20491576266865577,0.36105537,leakyrelu,64,0.25,1,1024,1,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,937.8044110970498,7.8088536,0.3594868524420646,0.48261544,leakyrelu,64,0.25,1,1024,1,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,1.3416331219673157,0.6304498,0.2102695830887364,0.3734986,leakyrelu,64,0.25,1,1024,2,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,6.212125309586525,1.0201981,0.2492418452616661,0.4144317,leakyrelu,64,0.25,1,1024,2,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,153.89695453166962,3.229077,0.39283696970632,0.5217024,leakyrelu,64,0.25,1,1024,2,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,0.7156919750571251,0.5560393,0.20989974516053353,0.37063667,leakyrelu,64,0.25,1,1024,3,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2.6205025205612182,0.77681506,0.3082291820356923,0.47764918,leakyrelu,64,0.25,1,1024,3,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,49.36577877545357,2.2696397,0.3789401376439679,0.52025735,leakyrelu,64,0.25,1,1024,3,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,0.5832368888258934,0.5589155,0.22945486081223335,0.39502656,leakyrelu,64,0.25,1,1024,4,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,1.595144769191742,0.69751954,0.31141307469337215,0.48215368,leakyrelu,64,0.25,1,1024,4,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,27.65727753305435,1.751111,0.3124945721318645,0.48259,leakyrelu,64,0.25,1,1024,4,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,26.614727830648423,1.4805804,0.21508254783768807,0.3640552,leakyrelu,64,0.25,1,2048,0,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,101.06589825677872,2.8194351,0.18879106088030723,0.3352817,leakyrelu,64,0.25,1,2048,0,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,633.9303299269676,6.715407,4.213531324940343,1.5650268,leakyrelu,64,0.25,1,2048,0,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,13.059916939258576,1.2809039,0.15521105354832065,0.29822618,leakyrelu,64,0.25,1,2048,1,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,139.41096863222123,2.907444,0.4488918396734422,0.5640195,leakyrelu,64,0.25,1,2048,1,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,5794.104243440628,18.565338,0.4993516855662869,0.54138964,leakyrelu,64,0.25,1,2048,1,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,5.438567486405373,0.87413585,0.2238194964105083,0.38610876,leakyrelu,64,0.25,1,2048,2,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,50.73711945772171,2.028012,0.30323845268257205,0.45593736,leakyrelu,64,0.25,1,2048,2,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,20788.508514944555,22.449024,1.562855633997148,1.0832694,leakyrelu,64,0.25,1,2048,2,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,1.727148666858673,0.6914665,0.23471628177550533,0.40243623,leakyrelu,64,0.25,1,2048,3,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,13.701322549939155,1.3120012,0.3171227831513651,0.48276633,leakyrelu,64,0.25,1,2048,3,Normalized,mean_squared_error,2,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,2816.178962667942,10.776793,0.48624369694340613,0.5720005,leakyrelu,64,0.25,1,2048,3,Normalized,mean_squared_error,5,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
1,0.8324219254255295,0.5789997,0.19973607313248418,0.36276782,leakyrelu,64,0.25,1,2048,4,Normalized,mean_squared_error,1,val_custom_mae,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,custom_mae,20000
